title,keyword,abstract,field,authors,date,doi,references
"Réalisation de matrices de micro-transducteurs acoustiques : application au controle santé intégré,Micro-transducer matrix design for structural health monitoring","Structural Health Monitoring,Ultrasonic nondestructive evaluation,Micro-Transducersmatrix,Ultrasonic guided waves,Cylindrical structure,Contrôle santé intégré,Contrôle non destructif,Matrice de micro-Transducteurs,Ondes guidées ultrasonores,Structures cylindriques",,,Hala El Rammouz,2021,,
11 - Photonic Monomode Circuits: Comb Structures,,,,"Abdellatif Akjouj,El Houssaine El Boudouti,L. Dobrzynski,Bahram Djafari-Rouhani",2021,10.1016/B978-0-12-819388-4.00021-6,"10.1103/PhysRevLett.58.2059, 10.1103/PhysRevLett.58.2486, 10.1103/PhysRevLett.65.1877, 10.1364/JOSAB.10.000283, 10.1103/PhysRevB.61.13235, 10.1016/S0038-1098(96)00716-8, 10.1038/36514, 10.1103/PhysRevLett.81.5540, 10.1109/68.826927, 10.1103/PhysRevLett.47.233, 10.1103/PhysRevLett.55.2137, 10.1103/PhysRevLett.65.2646, 10.1103/PhysRevLett.65.2650, 10.1103/PhysRevLett.65.3152, 10.1103/PhysRevLett.67.2295, 10.1016/0030-4018(91)90250-H, 10.1103/PhysRevB.46.4973, 10.1103/PhysRevB.44.8565, 10.1103/PhysRevB.46.4969, 10.1063/1.107868, 10.1103/PhysRevB.52.R2217, 10.1103/PhysRevB.53.7134, 10.1364/JOSAB.10.000314, 10.1088/0953-8984/8/23/010, 10.1103/PhysRevB.48.13434, 10.1016/j.surfrep.2004.04.001, 10.1103/PhysRev.124.1866, 10.1103/RevModPhys.82.2257, 10.1103/RevModPhys.77.633, 10.1063/1.881806, 10.1088/0953-8984/20/25/255212, 10.1063/1.4802695, 10.1088/0953-8984/26/50/505901, 10.1103/PhysRevB.84.064304, 10.1063/1.4938121, 10.1103/PhysRevB.78.075401, 10.1364/OE.19.010907, 10.1364/OE.20.018994, 10.1209/0295-5075/103/17004, 10.1364/OE.27.000303, 10.1103/PhysRevApplied.12.044025, 10.1088/1361-6463/aaf11b, 10.1063/1.5080350, 10.1051/epjap/2020190324, 10.1103/PhysRevB.55.10434, 10.1016/j.surfrep.2010.10.002, 10.1103/PhysRevB.102.165310, 10.1134/S1063776120050076, 10.1088/0953-8984/18/15/014, 10.1016/S0038-1098(98)00112-4, 10.1209/epl/i1998-00150-y, 10.1103/PhysRevB.59.8709, 10.1016/S0039-6028(00)00277-6, 10.1016/j.physe.2004.06.037, 10.1088/0953-8984/11/23/102, 10.1209/epl/i1999-00286-8, 10.1063/1.107588, 10.1103/PhysRevB.49.7453, 10.1103/PhysRevB.55.4703, 10.1103/PhysRevB.45.3593, 10.1103/PhysRevB.50.11629, 10.1063/1.3595677, 10.1088/0953-8984/20/5/055209, 10.1038/nmat1644, 10.1063/1.369292, 10.1103/PhysRevB.76.235113, 10.1088/0953-8984/16/3/011, 10.1016/0039-6028(87)90222-6, 10.1016/0039-6028(87)90223-8, 10.1016/0167-5729(86)90001-4, 10.1016/0167-5729(90)90003-V, 10.1103/PhysRevB.37.8027, 10.1088/0953-8984/1/7/007, 10.1088/0022-3719/2/10/312, 10.1103/PhysRevB.11.1392, 10.1051/anphys:01993001805036300, 10.1016/0167-5729(92)90010-9, 10.1103/PhysRevLett.67.2017, 10.1103/PhysRevB.57.R9388, 10.1038/natrevmats.2016.48, 10.1103/PhysRevA.48.2246, 10.1002/1521-3951(199704)200:2<529::AID-PSSB529>3.0.CO;2-I, 10.1103/PhysRevB.48.14121, 10.1103/PhysRevLett.67.3380, 10.1103/PhysRevLett.77.3787, 10.1103/PhysRevB.56.4830, 10.1103/PhysRevB.59.13446, 10.1016/S0079-6816(98)00051-3, 10.1063/1.120431, 10.1016/S0042-207X(01)00188-9, 10.1364/OL.22.000688, 10.1103/PhysRevLett.80.960, 10.1103/PhysRevB.60.10628, 10.1103/PhysRevE.67.057603, 10.1016/j.progsurf.2003.08.030, 10.1103/PhysRevB.64.245302, 10.1103/PhysRevB.51.13961, 10.1103/PhysRevB.57.3815, 10.1103/PhysRevB.56.8674, 10.1063/1.126326, 10.1063/1.112495, 10.1063/1.113587, 10.1126/science.274.5293.1701, "
"13 - Fibonacci Loop Structures: Bandgaps, Power Law, Scaling Law, Confined and Surface Modes",,,,"El Houssaine El Boudouti,Bahram Djafari-Rouhani,Abdellatif Akjouj,L. Dobrzynski",2021,10.1016/B978-0-12-819388-4.00023-X,"10.1103/PhysRevLett.58.2059, 10.1103/PhysRevLett.58.2486, 10.1126/science.282.5394.1679, 10.1126/science.282.5395.1841, 10.1364/OL.23.001648, 10.1016/S0042-207X(01)00191-9, 10.1364/OL.29.000863, 10.1063/1.1391220, 10.1119/1.1707016, 10.1063/1.1633983, 10.1103/PhysRevE.65.036608, 10.1119/1.1603271, 10.1063/1.1367296, 10.1016/j.surfrep.2004.04.001, 10.1103/PhysRevB.44.10961, 10.1364/OL.18.000528, 10.1016/0038-1098(96)00421-8, 10.1103/PhysRevB.59.15112, 10.1364/JOSA.67.000423, 10.1063/1.90049, 10.1063/1.123090, 10.1364/JOSAB.14.000370, 10.1103/PhysRevB.63.035312, 10.1016/S0030-4018(02)02279-4, 10.1088/1464-4258/7/8/004, 10.1109/50.802989, 10.1364/OL.18.001570, 10.1109/50.802988, 10.1016/S0370-1573(02)00559-8, 10.1016/j.physleta.2008.11.041, 10.1063/1.1954897, 10.1364/OE.16.018813, 10.1109/JLT.2007.897709, 10.1016/j.apsusc.2006.05.105, 10.1103/PhysRevE.99.032415, 10.1103/PhysRevLett.58.2436, 10.1103/PhysRevLett.72.633, 10.1103/PhysRevB.50.4220, 10.1364/JOSAA.10.002231, 10.1103/PhysRevE.55.7645, 10.1103/PhysRevB.69.165109, 10.1103/PhysRevB.71.094204, 10.1364/JOSAB.15.001947, 10.1088/0953-8984/11/39/319, 10.1103/PhysRevB.63.205421, 10.1103/PhysRevB.55.3543, 10.1103/PhysRevE.65.036621, 10.1016/S0030-4018(01)01531-0, 10.1103/PhysRevB.57.1544, 10.1038/nphoton.2012.343, 10.1364/JOSAB.27.002009, 10.1103/PhysRevE.76.026607, 10.1016/S0042-207X(01)00188-9, 10.1103/PhysRevB.74.035314, 10.1088/0953-8984/19/24/246217, 10.1103/PhysRevLett.55.1768, 10.1103/PhysRevB.36.4555, 10.1088/0953-8984/17/27/002, 10.1103/PhysRevE.72.056601, 10.1016/0167-5729(90)90003-V, 10.1103/PhysRevB.54.14728, 10.1103/PhysRevLett.74.5248, 10.1103/PhysRevB.50.14506, 10.1103/PhysRevB.52.15312, 10.1103/PhysRevB.59.302, 10.1103/PhysRevB.40.7413, 10.1088/0953-8984/12/26/316, 10.1016/0370-1573(90)90154-T, 10.1103/PhysRevA.33.1141, 10.1103/PhysRevB.35.1020, 10.1007/BF01015324, 10.1103/PhysRevLett.62.1327, 10.1103/PhysRevB.46.5162, 10.1103/PhysRevB.48.132, 10.1088/0953-8984/10/26/012, 10.1103/PhysRevB.34.563, 10.1103/PhysRevB.71.014212, 10.1103/PhysRevE.54.R1078, 10.1103/PhysRevLett.90.055501, 10.1088/1464-4258/7/2/025, 10.1103/PhysRevB.102.165310, 10.1016/S0030-4018(99)00710-5, 10.1063/1.1597416, 10.1103/PhysRevB.52.11105, 10.1103/PhysRevB.65.064401, 10.3390/app10217767, "
19 - Optical Waves in Finite Layered Photonic Crystals,,,,"Abdellatif Akjouj,El Houssaine El Boudouti,L. Dobrzynski,Bahram Djafari-Rouhani",2021,10.1016/B978-0-12-819388-4.00030-7,"10.1007/BF00348400, 10.1103/PhysRevB.50.4220, 10.1364/JOSAB.10.000314, 10.1080/09500349414550371, 10.1103/PhysRevB.44.10961, 10.1364/JOSA.67.000423, 10.1063/1.89953, 10.1063/1.90049, 10.1016/0038-1098(85)90308-4, 10.1364/JOSAA.8.000036, 10.1088/0953-8984/8/23/010, 10.1364/JOSAB.14.000370, 10.1364/JOSAA.4.000671, 10.1364/JOSAB.14.000348, 10.1002/1521-3951(199704)200:2<529::AID-PSSB529>3.0.CO;2-I, 10.1103/PhysRevLett.67.3380, 10.1103/PhysRevB.48.14121, 10.1103/PhysRevLett.77.3787, 10.1016/S0030-4018(03)01644-4, 10.1364/AO.48.003102, 10.1103/PhysRevB.74.035314, 10.1103/PhysRevB.76.165415, 10.1088/1674-1056/19/8/084101, 10.1364/JOSAB.20.002349, 10.1364/JOSAB.26.001635, 10.1038/nature12158, 10.1103/PhysRevLett.58.2059, 10.1088/0953-4075/43/16/163001, 10.1364/OPTICA.3.000592, 10.1103/PhysRevLett.108.220401, 10.1103/PhysRevA.53.2799, 10.1364/JOSAA.9.000559, 10.1364/JOSAA.16.001703, 10.1016/0167-5729(86)90001-4, 10.1016/0167-5729(90)90003-V, 10.1103/PhysRevLett.49.1739, 10.1103/PhysRevB.27.6178, 10.1103/RevModPhys.61.917, 10.1364/JOSAB.16.000194, 10.1103/PhysRevLett.71.708, 10.1103/PhysRevLett.73.2308, 10.1103/PhysRevB.32.2674, 10.1103/PhysRevB.59.1999, 10.1103/PhysRevB.61.2059, 10.1016/0167-5729(92)90010-9, 10.1103/PhysRevE.53.4107, 10.1103/PhysRevB.44.13772, 10.1016/j.surfrep.2009.07.005, 10.1103/PhysRevB.63.035312, 10.1088/0953-8984/1/7/007, 10.1038/341567a0, 10.1103/PhysRevB.39.1202, 10.1103/PhysRevB.49.16548, 10.1088/0953-8984/5/44/010, 10.1103/PhysRevB.102.165310, 10.1126/science.282.5394.1679, 10.1007/s003390050849, "
"9 - Electromagnetic Induced Transparency, Induced Absorption, and Fano Resonances in Photonic Circuits",,,,"El Houssaine El Boudouti,Abdellatif Akjouj,Bahram Djafari-Rouhani,Abdelkrim Talbi,L. Dobrzynski",2021,10.1016/B978-0-12-819388-4.00019-8,"10.1103/PhysRev.124.1866, 10.1103/RevModPhys.82.2257, 10.1007/BF01365116, 10.1038/34373, 10.1103/PhysRevB.62.2188, 10.1103/PhysRevLett.88.076601, 10.1103/PhysRevLett.88.256806, 10.1103/PhysRevLett.90.166403, 10.1103/PhysRevB.70.195408, 10.1103/PhysRevB.60.13814, 10.1103/PhysRevLett.82.2358, 10.1103/PhysRevLett.80.1952, 10.1103/PhysRevB.75.125313, 10.1103/PhysRevLett.74.4047, 10.1038/385417a0, 10.1016/j.surfrep.2004.04.001, 10.1103/RevModPhys.77.633, 10.1063/1.881806, 10.1038/17561, 10.1038/35054017, 10.1002/lpor.201100021, 10.1364/OL.29.000626, 10.1103/PhysRevA.69.063804, 10.1103/PhysRevLett.96.123901, 10.1103/PhysRevLett.98.213904, 10.1364/JOSAB.26.000813, 10.1103/PhysRevB.81.195119, 10.1103/PhysRevA.82.065804, 10.1103/PhysRevA.85.025806, 10.1103/PhysRevB.65.235112, 10.1103/PhysRevLett.93.233903, 10.1103/PhysRevLett.102.173902, 10.1063/1.3080683, 10.1364/OE.18.026569, 10.1364/OE.19.004856, 10.1364/OL.36.001482, 10.1038/nphoton.2011.286, 10.1088/0953-8984/20/25/255212, 10.1103/PhysRevB.84.064304, 10.1017/S0022112010003757, 10.1017/jfm.2011.509, 10.1063/1.3595677, 10.1103/PhysRevE.82.026601, 10.1038/nmat2495, 10.1038/nmat2810, 10.1063/1.3653242, 10.1063/1.3659494, 10.1364/OE.19.010907, 10.1364/OE.20.018994, 10.1103/PhysRevLett.107.043901, 10.1103/PhysRevLett.66.2593, 10.1103/PhysRevLett.76.388, 10.1103/PhysRevLett.78.832, 10.1103/PhysRevLett.109.187401, 10.1021/nl2039748, 10.1038/natrevmats.2016.48, 10.1103/PhysRevLett.107.183901, 10.1103/PhysRevB.78.075105, 10.1103/PhysRevLett.108.070401, 10.1103/PhysRevLett.100.183902, 10.1103/PhysRevLett.111.240403, 10.1103/PhysRevLett.111.220403, 10.1103/PhysRevB.90.035434, 10.1103/PhysRevLett.114.245503, 10.1038/nature12289, 10.1103/PhysRevB.97.024304, 10.1016/j.physleta.2018.01.003, 10.1016/j.physe.2019.113770, 10.1103/PhysRevB.74.035314, 10.1016/S0042-207X(01)00188-9, 10.1063/1.1367296, 10.1063/1.1391220, 10.1103/PhysRevB.59.13446, 10.1063/1.1633983, 10.1103/PhysRevE.65.036608, 10.1103/PhysRevE.72.056601, 10.1103/PhysRevE.76.026607, 10.1103/PhysRevB.60.10628, 10.1063/1.2969407, 10.1103/PhysRevA.85.033815, 10.1103/PhysRevE.69.056205, 10.1103/PhysRevE.77.056210, 10.1103/PhysRevE.81.046204, 10.1103/PhysRevLett.109.040402, 10.1063/1.4802695, 10.1088/0953-8984/26/50/505901, 10.1103/PhysRevB.78.075401, 10.1016/0167-5729(90)90003-V, 10.1103/PhysRevB.63.035312, 10.1038/35018520, 10.1140/epjd/e2003-00022-0, 10.1080/14786440208561086, 10.1103/PhysRevB.65.115307, 10.1103/PhysRevB.102.165310, 10.1103/PhysRevB.67.045322, 10.1209/0295-5075/81/67005, 10.1119/1.1412644, 10.1088/1361-6463/aaf11b, "
Estimation of channel temperature and thermal sensitivity for a 0.15 μm GaN HEMT,,,"Electrical and Electronic Engineering,Surfaces, Coatings and Films,Condensed Matter Physics,Atomic and Molecular Physics, and Optics,Electronic, Optical and Magnetic Materials","Abu Zahed Chowdhury,Mohammad Abdul Alim,Shariful Islam,Christophe Gaquière",2021,10.1016/j.mee.2021.111595,"10.1007/s10825-018-1156-2, 10.1016/j.mee.2011.06.015, 10.1109/JPROC.2002.1021567, 10.1109/TMTT.2004.837200, 10.1109/TED.2005.863540, 10.1016/j.mee.2021.111508, 10.1109/55.936348, 10.1109/TED.2012.2204888, 10.1109/16.906452, 10.1109/22.942561, 10.1109/LED.2003.814020, 10.1088/0268-1242/20/2/016, 10.1016/j.mee.2019.111148, 10.1016/j.tsf.2006.07.168, 10.1016/j.sse.2009.01.004, 10.1088/0268-1242/30/12/125005, 10.1016/j.sse.2016.02.002, 10.1155/2011/945189, 10.1109/55.536291, 10.1109/LED.2006.884720, 10.1063/1.2171776, 10.1016/j.sse.2009.09.026, 10.1109/TED.2007.899380, 10.1109/TMTT.2004.837200, 10.1016/j.mejo.2008.01.043, 10.1109/TED.2002.801430, 10.1109/TED.2013.2284851, 10.1109/TMTT.2016.2604815, 10.1109/TED.2016.2633725, 10.1088/0268-1242/31/12/125016, 10.1002/mmce.21028, "
An experimental and systematic insight into the temperature sensitivity for a 0.15-µm gate-length HEMT based on the GaN technology,"Gallium nitride GaN,High electron-mobility transistor HEMT,Equivalent-circuit modeling,Microwave frequency,Scattering-parameter measurements,Temperature",,"Electrical and Electronic Engineering,Mechanical Engineering,Control and Systems Engineering","Mohammad Abdul Alim,Christophe Gaquière,Giovanni Crupi",2021,10.3390/mi12050549,"10.1016/j.microrel.2007.01.090, 10.1016/j.microrel.2009.02.009, 10.1109/TED.2013.2261072, 10.1109/TED.2016.2629024, 10.1109/TCPMT.2017.2693399, 10.1016/j.ijheatmasstransfer.2017.09.048, 10.1109/55.936348, 10.1109/22.971629, 10.1109/TMTT.2003.821227, 10.1109/TMTT.2008.2009084, 10.1109/TMTT.2009.2034050, 10.1155/2011/945189, 10.1002/jnm.2011, 10.1109/LMWC.2016.2601487, 10.1109/TMTT.2016.2604815, 10.1109/TMTT.2017.2658561, 10.1109/TMTT.2019.2907540, 10.1002/mmce.22129, 10.1016/j.sse.2018.11.006, 10.1002/jnm.2620, 10.3390/electronics9081305, 10.1002/mmce.22434, 10.1002/mmce.22542, 10.1109/LMWC.2021.3057444, 10.3390/electronics10020134, 10.1002/mmce.22642, 10.1109/TMTT.2017.2669984, 10.1109/LMWC.2015.2496794, 10.1109/TMTT.2003.810140, 10.3390/electronics9010150, 10.1002/jnm.2585, 10.1109/TMTT.2004.837196, 10.1109/TMTT.2009.2022816, 10.3390/mi9120619, 10.1002/jnm.2125, 10.1109/TED.2013.2265718, 10.1109/TMTT.2015.2447542, 10.1002/jnm.2668, 10.1002/jnm.2732, 10.1109/22.3650, 10.1109/MMM.2013.2248593, 10.1002/mmce.21028, 10.1016/j.sse.2016.09.005, 10.1109/TED.2019.2904005, 10.1109/TMTT.2005.857332, 10.1109/TMTT.2008.925212, 10.1002/mmce.22291, 10.1002/jnm.2540, 10.1002/mmce.22562, 10.1109/TMTT.2014.2299769, 10.1109/EDSSC.2016.7785299, 10.1088/1361-6641/aafc78, 10.3390/electronics7120353, "
Engineering microscale biomimetic hydroscaffold for dynamic three-dimensional modeling of pancreatic cancer,"BIOMIMESYS,Tumor microenvironment,FOLFIRINOX,Hyaluronan hydroscaffold,Organ-on-a-chip,Pancreatic cancer",,,"Frederick De Miollis,Zied Souguir,Charles Poiraud,Joseph de Saxce,Lucie Dercourt,Elodie Vandenhaute,Audrey Vincent,Nathalie Maubon,Isabelle van Seuningen,Vincent Senez",2021,10.1109/MEMS51782.2021.9375317,"10.1038/s41598-017-01256-8, 10.1039/C8LC00755A, 10.1186/s13046-017-0654-6, 10.1016/j.jcis.2006.10.077, 10.1039/b818401a, 10.1016/j.tcb.2006.11.007, 10.3390/mi11020150, 10.1039/C8LC00596F, 10.2353/ajpath.2009.090131, 10.1002/ijc.27715, 10.1136/gutjnl-2012-302529, 10.1038/s41598-017-10671-w, 10.3390/cancers6010459, 10.3748/wjg.v22.i9.2678, 10.3892/ijo.2016.3513, 10.7150/thno.42441, 10.7150/thno.26546, 10.1038/nrdp.2016.22, 10.1039/c3lc50487e, 10.21873/anticanres.14355, "
Temperature Effect on GaSb/GaAs Quantum Dots Solar Cell,,,,"Nabila Harchouch,Abdelkader Aissat,Abdelmoumene Laidouci,Jean-Pierre Vilcot",2021,10.1109/IRSEC.2017.8477268,"10.1103/PhysRevB.50.11687, 10.1063/1.3686184, 10.1002/adma.200902388, 10.1016/j.solmat.2010.04.040, 10.1364/OE.22.00A679, 10.1063/1.4759134, 10.1063/1.3686184, 10.1364/OE.22.00A679, 10.1016/0031-8914(67)90062-6, 10.1002/adma.200902388, "
Optimization of Reactive-Ion Etching (RIE) parameters to maximize the lateral etch rate of silicon using SF6/N2 gas mixture: An alternative to etching Si in MEMS with Au components,"Isotropic Si RIE,Microstructure,Au Thin films,MEMS,SF6/N2 plasma,DOE",,"Mechanical Engineering,Mechanics of Materials,Condensed Matter Physics,General Materials Science","Munique Kazar Mendes,Cécile Ghouila-Houri,Serria Hammami,Thomas Arnoult,Philippe Pernod,Abdelkrim Talbi",2021,10.1016/j.matlet.2020.129058,"10.1007/s00542-019-04369-4, 10.1016/S0924-4247(01)00728-2, 10.1007/s00348-019-2714-5, 10.1109/JMEMS.2012.2209403, 10.1149/1.2100400, 10.1063/1.328468, 10.1088/0960-1317/6/1/002, 10.1016/j.matlet.2016.05.035, 10.1177/0003702819881222, "
Cavity flow controlled with an array of magneto-mechanical micro-valves,"Magneto-mechanical system,Micro-valve,Pulsed jet,Flow control,Cavity control",,,"Thomas Arnoult,Cécile Ghouila-Houri,Colin Leclercq,Aurélien Mazzamurro,Romain Viard,Eric Garnier,Denis Sipp,Alain Merlen,Abdelkrim Talbi,Philippe Pernod",2021,10.1109/SENSORS47087.2021.9639871,"10.1109/NEMS.2011.6017353, 10.1088/0960-1317/20/7/075004, 10.1016/j.jmmm.2009.04.086, 10.1007/s10494-006-9060-4, 10.1016/j.sna.2020.112387, 10.1146/annurev-fluid-122109-160634, 10.1016/0022-460X(66)90096-4, 10.1017/CBO9780511529535, "
Evolution of localized surface plasmon resonance made of gold nanowire chain embedded in WS2multilayers,"Localized surface plasmon,Nanosensors,Plasmonics,TMDs",,General Medicine,"Z. Oumekloul,Y. Achaoui,A. Mir,Abdellatif Akjouj",2021,10.1016/j.matpr.2021.02.259,"10.5194/isprs-archives-XLIV-4-W3-2020-331-2020, 10.1021/acsphotonics.8b01459, 10.1038/srep28190, 10.1039/c3cs60479a, 10.1016/j.optmat.2018.10.020, 10.1016/j.surfrep.2012.10.001, 10.1103/PhysRevB.90.205422, 10.1103/PhysRevLett.101.026803, "
First demonstration of RF GaN-based transistors using buffer-free heterostructures with low trapping effects,,,,"R Pecheux,Riad Kabouche,Malek Zegaoui,J T Chen,O Kordina,F Medjdoub",2021,,
Observation of large photonic band gaps and defect modes in one-dimensional networked waveguides,,,"Condensed Matter Physics,General Materials Science","Jerome O. Vasseur,A Mir,Abdellatif Akjouj,J Vasseur,Bahram Djafari-Rouhani,N Fettouhi,E Boudouti,L. Dobrzynski,J Zemmouri",2021,10.1088/0953-8984/15/10/308,"10.1364/JOSAB.10.000283, 10.1103/PhysRevA.48.2246, 10.1109/50.350643, 10.1103/PhysRevB.48.14121, 10.1038/36514, 10.1103/PhysRevLett.81.5540, 10.1103/PhysRevB.55.10434, 10.1103/PhysRevB.57.R9388, 10.1109/68.662590, 10.1016/0039-6028(87)90222-6, 10.1103/PhysRevB.45.3593, 10.1103/PhysRevB.62.R2247, "
Measurements and calculations of the sound attenuation by a phononic band gap structure suitable for an insulating partition application,,,Physics and Astronomy (miscellaneous),"Jerome O. Vasseur,C. Goffaux,F. Maseri,J. Vasseur,Bahram Djafari-Rouhani,Ph. Lambin",2021,10.1063/1.1592016,"10.1103/PhysRevLett.58.2059, 10.1016/0022-460X(92)90059-7, 10.1103/PhysRevLett.71.2022, 10.1063/1.119130, 10.1103/PhysRevB.50.3393, 10.1063/1.368710, 10.1103/PhysRevLett.80.5325, 10.1103/PhysRevLett.86.3012, 10.1063/1.1533112, 10.1126/science.289.5485.1734, 10.1103/PhysRevLett.88.225502, 10.1103/PhysRevB.62.7387, 10.1063/1.126328, 10.1016/0003-682X(68)90020-0, 10.1103/PhysRevB.64.075118, "
MMIC Vector Topology Enabling Multi RF Functionalities for 5G and Beyond,"Monolithic microwave integrated circuit MMIC,IQ modulation/demodulation,Millimeter wave,Six-port technology,Time domain of arrival TDoA,Angle of arrival AoA",,"General Engineering,General Materials Science,General Computer Science","Christophe Loyez,Michael Bocquet,Kamel Haddadi",2021,10.1109/ACCESS.2021.3098179,"10.1109/JSSC.2018.2886338, 10.1109/TMTT.2017.2771457, 10.1109/ICEAA.2018.8520353, 10.1109/WISNET.2016.7444320, 10.1109/LMWC.2009.2035969, 10.1109/TMTT.2011.2181861, 10.1109/JSEN.2012.2197197, 10.1109/WISNET.2018.8311570, 10.1109/LMWC.2009.2029744, 10.1109/WiSNet.2014.6825508, 10.1109/TMTT.1977.1129277, 10.1109/BCICTS.2018.8551144, 10.1109/NTC.1994.316688, 10.1109/TMTT.2006.871988, 10.1109/TMTT.2010.2091198, 10.1109/ACCESS.2017.2768364, 10.1109/TMTT.2010.2091198, 10.1109/22.475633, 10.1109/MMM.2017.2759640, 10.1109/MMM.2010.938584, 10.1109/TMTT.2008.2007138, 10.1109/ACCESS.2016.2604360, 10.1109/EUMC.2006.280998, 10.1109/ACCESS.2019.2946372, 10.1109/JSSC.2018.2789402, 10.1109/RFIT49453.2020.9226182, 10.1109/ACCESS.2019.2923836, 10.1109/ACCESS.2016.2606486, 10.1109/ACCESS.2020.2984204, 10.1109/ACCESS.2016.2615425, 10.1109/ACCESS.2019.2939938, 10.1109/WISNET.2016.7444322, 10.1109/SiRF.2013.6489455, 10.1109/JSSC.2015.2414433, 10.1109/IMS30576.2020.9224001, 10.1109/LMWC.2019.2943811, 10.23919/GEMIC.2019.8698190, 10.1109/ISCAS.2006.1693756, 10.23919/EuMC.2018.8541411, "
Near-field scanning millimeter-wave microscope operating inside a scanning electron microscope: towards quantitative electrical nanocharacterization,"Near-Field Scanning Microwave Microscopy,Millimeter waves,Standard operating procedure,Electrical characterization,Atomic force microscopy,Scanning electron microscopy",,"Fluid Flow and Transfer Processes,Computer Science Applications,Process Chemistry and Technology,General Engineering,Instrumentation,General Materials Science","Petr Polovodov,Didier Theron,Clément Lenoir,D. Deresmes,Sophie Eliet,Christophe Boyaval,Gilles Dambrine,Kamel Haddadi",2021,10.3390/app11062788,"10.1109/19.32194, 10.1109/TIM.2013.2297811, 10.3390/app11010378, 10.1109/TMTT.1987.1133782, 10.7716/aem.v6i3.428, 10.1088/0957-0233/9/10/015, 10.1080/14786440808564615, 10.1038/237510a0, 10.1109/MMM.2013.2288711, 10.1103/PhysRevB.83.121409, 10.1088/0957-4484/25/14/145703, 10.1063/1.5015966, 10.1063/1.4848995, 10.1021/acsnano.5b04279, 10.1109/LMWC.2012.2225607, 10.1109/MMM.2020.3008239, 10.1038/s41598-020-67408-5, 10.1021/acsnano.5b07919, 10.1016/j.sna.2015.04.028, 10.1063/1.1904713, 10.1038/s41598-019-48780-3, 10.1126/sciadv.aat8799, 10.1021/acsnano.5b04975, 10.1038/s41928-020-0450-8, 10.1063/1.3259366, 10.1063/1.4740513, 10.1021/acs.nanolett.6b05119, 10.1063/1.4897922, 10.1088/1361-6501/ab82c1, "
Avoid abnormal joints recruitment of upper limbs of children with hemiplegia during rehabilitation with end-effector-based haptic device,"Children with hemiplegia,Rehabilitation,Trajectory,Coordination,Virtual reality,Motion,Haptics",,,"Mohammed Elsaeh,Philippe Pudlo,Mohamed Djemai,Mohamed Bouri,André Thevenon,Isabelle Heymann,François Gabrielli",2021,,
Novel Method for Improving the Capacity of Optical MIMO System Using MGDM,"Optical communication systems,Optical MIMO,MGDM,Channel capacity,Spatial emission",,"Electrical and Electronic Engineering,Atomic and Molecular Physics, and Optics","F. Baklouti,Iyad Dayoub,S. Haxha,R. Attia,A. Aggoun",2021,10.1109/JPHOT.2014.2363444,"10.1109/50.661357, 10.1515/joc-1984-0302, 10.2528/PIER02021703, 10.1016/j.optcom.2009.06.065, 10.1364/AO.45.000288, 10.1002/ett.4460100604, 10.1016/0030-4018(77)90325-X, 10.1364/JOCN.3.000001, 10.1109/JLT.2004.833255, 10.1109/50.822789, 10.1109/JLT.2005.850787, "
"Contribution au développement de microcomposants pour la caractérisation ultrasonore en canal microfluidique sur silicium : modélisation de la propagation,Development of microcomponents for ultrasonic characterization in silicon based microchannel : propagation modeling","Microengineering,Ultrasound,Nanotechnology,Microtechniques,Ultrasons,Nanotechnologie,BioMEMS",,,Assane Ndieguene,2021,,
"Estimation de canaux sélectifs en fréquence par interpolation pour les systèmes DMT : application aux PLC,Frequency selective channel estimation using interpolation techniques for DMT (Discrete MultiTone Modulation) systems : application to the power line communications","DMT,DMT,Modems ADSL,Interpolation mathématiques,Sous-porteuses pilotes,Estimation de canal,Interpolation,Indicateur de performance,PLC",,,David Buèche,2021,,
Modulation detection in intelligent transportation systems based on cooperative MIMO networks over Nakagami-m Fading,"Decision tree classifier,Higher order statistics,Intelligent transportation systems,Cooperative MIMO networks,Modulation detection,Nakagami-m fading",,,"Wassim Ben Chikha,Iyad Dayoub,Rabah Attia",2021,10.1109/CISTEM.2014.7076963,"10.1109/T-VT.1981.23882, 10.1109/TCOM.1985.1096243, 10.1016/B978-0-08-009306-2.50005-4, 10.1109/TCOM.1979.1094444, 10.1109/49.753730, 10.1109/TIT.2004.838089, 10.1109/LCOMM.2004.832740, 10.1109/26.898239, 10.1109/TCOMM.2004.840638, 10.1016/j.engappai.2007.06.003, 10.1109/TVT.2010.2090180, 10.1109/JSTSP.2010.2101150, 10.1007/s11277-011-0433-1, 10.1109/TVT.2010.2053567, 10.1109/TWC.2007.348336, 10.1109/WCL.2012.112311.110067, 10.1109/WCL.2013.111113.130655, 10.1109/TWC.2011.122211.110236, 10.1109/26.837045, 10.1049/iet-com:20050176, 10.1109/TPAMI.2008.114, 10.1109/ACSSC.2001.987051, "
Analysis of the error probability for optical unipolar two-dimensional codes using a serial elimination interferences receiver,,,,"Hichem Mrabet,Rabah Attia,Iyad Dayoub",2021,10.1109/ICTONMW.2007.4446956,"10.1049/el:19950202, 10.1049/ip-opt:19960318, 10.1201/9781420026610, "
