title,keyword,abstract,field,authors,date,doi,references
Affordance-based Agent model for road traffic simulation,,,Artificial Intelligence,"Feirouz Ksontini,René Mandiau,Zahia Guessoum,Stéphane Espié",2015,10.1007/s10458-014-9269-x,"10.1007/s10458-004-6975-9, 10.1017/S0269888913000118, 10.1109/TITS.2010.2048313, 10.1016/S1574-6526(07)03013-1, 10.1007/s11434-009-0230-3, 10.1007/s10458-008-9048-7, 10.1007/3-540-44561-7_6, 10.1007/978-1-4419-6142-6_2, 10.1016/0191-2615(81)90037-0, 10.1016/S0968-090X(02)00026-8, 10.1145/1507149.1507185, 10.1007/978-3-642-28786-2_13, 10.3141/2140-22, 10.1016/j.aap.2005.12.005, 10.1016/S0004-3702(02)00372-7, 10.1007/s10489-007-0045-3, 10.1109/3468.736365, 10.1145/301153.301168, 10.1145/1329125.1329463, 10.1080/13658810110061171, 10.1109/ROBOT.2005.1570580, 10.1016/S0001-4575(97)00099-7, 10.1017/S0269888905000457, 10.1007/s10458-006-0012-0, 10.1016/j.ins.2010.09.035, "
Automated System-Level Design for Reliability : RF front-end application,,,,"Pietro Maris Ferreira,Jack Ou,Christophe Gaquière,Philippe Benabes",2015,10.1007/978-3-319-19872-9_13,"10.1109/JETCAS.2011.2135470, 10.1016/j.microrel.2008.06.016, 10.1109/ISCAS.2010.5537771, 10.1109/ISCAS.2011.5938204, 10.1016/j.microrel.2010.11.002, 10.1166/jolpe.2012.1228, 10.1109/TEPM.2005.856534, 10.1109/TEMC.2008.2008907, 10.1016/j.mejo.2008.07.001, 10.1063/1.371590, 10.1016/j.vlsi.2008.04.003, 10.1109/ICECS.2012.6463652, 10.1109/TDMR.2007.911380, 10.1007/978-3-540-74442-9_19, 10.1109/RELPHY.2008.4558942, 10.1109/RFIC.2010.5477310, 10.1007/s00542-009-0860-z, 10.1109/TDMR.2006.876572, 10.1109/TSM.2008.2011630, 10.1016/j.microrel.2005.12.004, 10.1109/TED.2008.928024, 10.1109/TCAD.2010.2062870, 10.1109/CICC.2010.5617446, 10.1360/99ws0111, 10.1109/TCAD.2009.2013996, 10.1109/TCAD.2006.882513, "
Holonic and multi-agent technologies for service and computing oriented manufacturing,"Holonic Manufacturing Systems,Multi Agents Systems",,"Artificial Intelligence,Industrial and Manufacturing Engineering,Software","André Thomas,Theodor Borangiu,Damien Trentesaux",2015,10.1007/s10845-015-1188-4,
Influence of the sample structure on the corona type poling efficiency of guest-host electro-optic polymers,"In-situ SHG,Electro-optic polymer,Corona poling",,,"Kenny R. Philippe Auguste,Hind Mahé,Abdel Karim Ferchichi,Hong Wu Li,Jean-Pierre Vilcot",2015,,
Service Orientation in Holonic and Multi-agent Manufacturing,"Intelligent systems,Product driven systems,Holonic manufacturing systems",,,"Theodor Borangiu,André Thomas,Damien Trentesaux",2015,,
Croyances volatiles pour l'adaptation collective de véhicules autonomes : application à une cellule de production flexible,,,,Emmanuel Adam,2015,,
Investigations of the microstructural response to a cold forging process of the 6082-T6 alloy,"Cold forging,Aluminium alloy,Electron backscatter diffraction,Line segment method,Misorientation parameters",,"Applied Mathematics,General Mathematics","Jérémie Bouquerel,Bandiougou Diawara,André Dubois,Mirentxu Dubar,Jean-Bernard Vogt,Denis Najjar",2015,10.1016/j.matdes.2014.12.005,"10.1016/j.jmatprotec.2004.05.025, 10.1016/j.jmatprotec.2005.02.115, 10.1016/j.jmatprotec.2004.07.125, 10.1016/S0924-0136(99)00476-8, 10.1016/S0921-5093(00)01545-8, 10.1016/j.scriptamat.2007.04.024, 10.1016/j.ijfatigue.2006.01.006, 10.1016/j.triboint.2012.01.012, 10.1016/S0924-0136(02)01019-1, 10.1016/j.msea.2007.05.010, 10.1016/S1359-6454(02)00513-X, 10.1016/j.matdes.2008.04.042, 10.1016/j.msea.2010.04.017, 10.2320/matertrans.45.2182, 10.1016/S0924-0136(98)00219-2, 10.1016/0924-0136(94)90099-X, 10.1016/0924-0136(92)90326-N, 10.1016/j.msea.2012.11.112, 10.1243/095440505X32454, 10.1179/sur.1998.14.4.335, 10.1007/s12289-008-0162-5, 10.1016/S0043-1648(97)00080-X, 10.1111/j.0022-2720.2004.01321.x, 10.1111/j.1365-2818.2005.01513.x, 10.1107/S0021889812052016, 10.4028/www.scientific.net/AMM.7-8.173, 10.1016/j.nucengdes.2004.11.006, 10.1016/j.matchar.2010.05.006, 10.1007/s11661-005-0109-0, 10.1007/s12289-009-0651-1, 10.1016/j.proeng.2013.12.112, 10.1016/j.msea.2007.10.090, 10.1088/0965-0393/20/2/024007, 10.1016/j.scriptamat.2008.01.050, 10.1007/s11837-013-0680-6, 10.1016/j.ultramic.2012.11.003, 10.1016/j.matchar.2012.02.001, 10.1016/j.actamat.2007.09.001, 10.1016/j.ijfatigue.2010.06.003, 10.1016/j.surfcoat.2004.05.012, 10.4028/www.scientific.net/MSF.638-642.3447, 10.1017/S1431927606060090, 10.1017/S1431927611000055, 10.1007/978-94-015-9048-8, 10.1201/9781439821893, 10.1016/S0043-1648(00)00441-5, 10.1016/j.wear.2013.06.015, 10.1016/j.wear.2011.01.077, 10.1016/j.pmatsci.2006.06.001, 10.3139/146.110546, 10.1016/j.msea.2010.11.048, 10.1016/j.scriptamat.2010.01.010, 10.1016/j.actamat.2006.12.012, 10.1016/j.triboint.2012.12.008, "
Multiagent Distributed Resource Allocation under Uncertainty,,,,"Aurélie Beynier,Sylvia Estivie",2015,,
Polarization Properties of Specular and Dense Multipath Components in a Large Industrial Hall,,,Electrical and Electronic Engineering,"Davy Gaillot,Emmeric Tanghe,Wout Joseph,Pierre Laly,Viet-Chi Tran,M. Lienard,Luc Martens",2015,10.1109/TAP.2015.2430374,"10.1109/TAP.2013.2260513, 10.1109/TAP.2013.2288633, 10.1109/TAP.2010.2090474, 10.1109/TAP.2012.2196942, 10.1109/EUCAP.2006.4584832, 10.1109/TAP.2014.2321162, 10.1109/WCNC.2006.1683597, 10.1109/MAP.2007.376642, 10.1109/TAP.2013.2250234, 10.1109/VETECF.2011.6092906, 10.1002/9780470495056, 10.1002/bem.21749, 10.1109/25.775360, 10.1109/TAP.2008.2005542, 10.1109/VTC.2001.956431, 10.1109/ICECom.2013.6684715, 10.1049/ic.2007.1350, "
"Modélisation du document e-learning selon une approche info-communicationnelle : application au domaine du sport,Modeling e-learning document according to an info-communicational approach : application to the sport field","Quality approach,E-Learning document,Mediation,Needs,Expectations,User,Information,Communication,Protocol,ACoD,Standardization,Design,Teaching engineering,Approche qualité,Document e-Learning,Médiation,Besoins,Attentes,Usager,Information,Communication,Protocole,ACoD,Normalisation,Scénarisation,Ingénierie pédagogique",,,Souâd El Harrassi Carpon El Harrassi,2015,,
Competition: Channel Exploration/Exploitation Based on a Thompson Sampling Approach in a Radio Cognitive Environment,,,,"Arash Maskooki,Viktor Toldov,Laurent Clavier,Valeria Loscrì,Nathalie Mitton",2015,,
On the use of tracking loops for low-complexity multi-path channel estimation in OFDM systems,"Index TermsOFDM,Channel estimation,Kalman filter,Phase-locked loop",,"Electrical and Electronic Engineering,Computer Vision and Pattern Recognition,Signal Processing,Software,Control and Systems Engineering","Huaqiang Shu,Eric Pierre Simon,Laurent Ros",2015,10.1016/j.sigpro.2015.05.012,"10.1109/TSP.2007.894271, 10.1109/25.618205, 10.1109/TBC.2002.804034, 10.1109/ICDSP.2013.6622690, 10.1016/j.sigpro.2011.08.014, 10.1109/TCOMM.2010.01.080296, 10.1016/j.sigpro.2008.07.017, 10.1109/30.663750, 10.1109/CROWNCOM.2008.4562542, 10.1049/el.2012.0666, 10.1109/78.995063, 10.1109/26.975781, 10.1109/LSP.2011.2109950, 10.1109/LSP.2009.2022145, 10.1109/WCL.2012.121812.120767, 10.1007/s11277-008-9535-9, 10.1109/26.768758, 10.1109/LSP.2005.856889, 10.1109/ISCCSP.2010.5463490, 10.1016/j.sigpro.2013.10.014, 10.1109/ICDSP.2011.6004912, 10.1049/el:20010172, 10.1109/29.32276, 10.1109/ICTEL.2012.6221221, 10.1049/iet-com.2013.0316, 10.1109/ISCCSP.2014.6877883, 10.1109/TSP.2014.2332447, 10.1109/LSP.2013.2277668, 10.1109/TSP.2011.2174053, 10.1016/j.sigpro.2009.10.026, 10.1109/26.911454, "
Comprehensive study of ultra broadband GCPW-MS transition on thin films,"GCPW-MS transition,Photonic microwave components,Polymer,Thin films",,"Electrical and Electronic Engineering,Condensed Matter Physics,Atomic and Molecular Physics, and Optics,Electronic, Optical and Magnetic Materials","Mohammed El Gibari,Dominique Averty,Mathieu Halbwax,Jean-Pierre Vilcot,Hong Wu Li",2015,10.1002/mop.29273,"10.1109/LPT.2006.886822, 10.1002/0471224758, 10.1002/mop.25112, 10.1049/el.2010.0986, 10.1109/22.817486, 10.1109/TMTT.2002.806925, 10.1109/75.895086, "
PIFOmètre et facteurs humains. Retour d’expérience de la détection de traces d’explosifs en Poste d’Inspection Filtrage complémentaire en porte d’embarquement : Identification de la situation-problème.,"Sûreté aéroportuaire,Explosive,Poste inspection filtrage PIF,Passagers PAX,Aide à la décision,Facteurs humains",,,Michel Labour,2015,,
Rencontres francophones sur le Logique Floue et ses Applications 2014,Fuzzy Logic,,,"Paul-Antoine Bisgambiglia,Jimmy Lauber",2015,,
Coupling predictive scheduling and reactive control in manufacturing hybrid control architectures: state of the art and future challenges,"Performance,Predictive scheduling,Reactive scheduling,Proactive scheduling,Holonic control",,"Artificial Intelligence,Industrial and Manufacturing Engineering,Software","Olivier Cardin,Damien Trentesaux,André Thomas,Pierre Castagna,Thierry Berger,Hind Bril",2015,10.1007/s10845-015-1139-0,"10.1007/978-3-642-28762-6_2, 10.1016/j.compind.2014.10.011, 10.1109/TAC.2009.2014932, 10.1016/j.ijpe.2010.04.006, 10.1080/00207543.2014.935825, 10.1109/ETFA.2001.997722, 10.1016/j.automatica.2010.06.013, 10.1016/j.engappai.2009.01.006, 10.1504/IJSPM.2011.044766, 10.1016/j.ijpe.2013.06.023, 10.1080/0951192X.2011.575181, 10.1016/S0925-5273(99)00091-2, 10.1016/0278-6125(91)90049-8, 10.1016/j.conengprac.2010.09.004, 10.1080/09537280902938589, 10.1109/ETFA.2006.355427, 10.1016/j.cie.2009.03.004, 10.1080/21693277.2014.949895, 10.1109/CDC.2004.1428607, 10.1007/978-3-642-40352-1_47, 10.1108/17410380710828316, 10.1109/SMC.2013.807, 10.1109/MIS.2005.2, 10.1016/j.compind.2005.05.005, 10.1080/09537280410001667484, 10.3182/20130619-3-RU-3018.00181, 10.1007/978-3-642-30973-1_14, 10.1016/S0952-1976(03)00081-2, 10.1007/978-3-642-35852-4_1, 10.1016/j.compind.2014.02.005, 10.1007/s10626-008-0044-5, 10.1016/S0007-8506(07)63099-6, 10.1016/j.engappai.2009.01.011, 10.1007/978-3-642-27449-7_20, 10.37266/ISER.2013v1i1.pp31-39, 10.1016/j.compind.2011.10.005, 10.1109/9.412626, 10.1016/j.engappai.2012.04.001, 10.1007/978-3-319-07551-8_22, 10.3166/jesa.43.513-535, 10.1007/s10845-011-0601-x, 10.1016/j.engappai.2011.01.004, 10.1016/j.jmsy.2007.12.003, 10.1016/S0166-3615(98)00102-X, 10.1504/IJAOSE.2008.0168, 10.1007/978-3-540-69162-4_39, 10.1109/ISIE.2011.5984424, 10.1016/j.arcontrol.2013.09.009, "
Mathematical programming models for scheduling in a CPU/FPGA architecture with heterogeneous communication delays,"Heterogeneous system,Task scheduling,CPU/FPGA,Communication delays,Mixed Integer Program,CPLEX",,"Artificial Intelligence,Industrial and Manufacturing Engineering,Software","Abdessamad Ait El Cadi,Omar Souissi,Rabie Ben Atitallah,Nicolas Belanger,Abdelhakim Artiba",2015,10.1007/s10845-015-1075-z,"10.1002/9780470451793, 10.1016/j.engappai.2011.08.003, 10.1080/09537280601035836, 10.1016/j.jpdc.2009.04.011, 10.1016/S0305-0548(99)00045-3, 10.1007/978-1-4612-1362-8, 10.1002/nav.10056, 10.1142/S021759590500056X, 10.1109/TC.1972.5009071, 10.1007/s10845-014-1026-0, 10.1007/978-1-4757-4803-1, 10.1016/j.ejor.2009.11.005, 10.1016/j.micpro.2011.03.005, 10.1016/j.cor.2006.05.013, 10.1007/BF01108764, 10.1016/j.cor.2009.12.011, 10.1016/j.future.2008.07.001, 10.1016/j.simpat.2011.01.002, 10.1007/BF01586059, 10.1016/j.cie.2010.02.012, 10.1287/mnsc.44.5.738, 10.1007/s10845-014-1023-3, 10.1007/s10845-015-1037-5, 10.1007/s10845-013-0814-2, "
"Coopération Homme Machine pour la conduite automatisée : une approche par partage haptique du contrôle,Human-Machine Cooperation for automatic driving : an haptical sharing control approach","Autonomous Vehicle,Shared Control,Human-Machine Cooperation,Human-Machine Interface,Optimal Control,Fuzzy Logic,Takagi-Sugeno Modelling and Control,Unknown Inputs Observer,Véhicule Autonome,Conduite Partagée,Coopération Homme-Machine,Interface Homme-Machine,Commande Optimale,Logique Floue,Modélisation et Commande Takagi-Sugeno,Observateur à Entrées Inconnues",,,Boussaad Soualmi,2015,,
Representation of the Agent Environment for Traffic Behavioral Simulation.,"Multi-agent simulation,Road traffic simulation,Ego-centered environment representation,Virtual lanes",,,"Feirouz Ksontini,Stéphane Espié,Zahia Guessoum,René Mandiau",2015,10.1007/978-3-662-44750-5_3,"10.1007/978-3-642-28786-2_13, 10.1016/S0968-090X(02)00026-8, 10.1007/s11434-009-0230-3, 10.3141/2140-22, 10.1016/S0001-4575(97)00099-7, 10.3141/1751-03, 10.1016/j.aap.2005.12.005, 10.1016/j.simpat.2012.10.012, 10.1007/3-7643-7363-6_1, 10.1613/jair.2502, 10.1109/TITS.2011.2104956, 10.1007/s10458-004-6975-9, 10.1145/544741.544786, 10.3233/WIA-2008-0128, 10.1016/S1574-6526(07)03013-1, 10.1109/IAT.2006.96, 10.1007/s10458-008-9048-7, 10.1007/978-3-642-28786-2_31, "
Optimizing distributed resource exchanges in multiagent systems under uncertainty,,,,"Aurélie Beynier,Sylvia Estivie",2015,,
"New control and observation schemes based on Takagi-Sugeno models,Nouveaux schémas de commande et d'observation basés sur les modèles de Takagi-Sugeno","Takagi-Sugeno models,Control design,Observer design,Lyapunov functions,Linearmatrix inequalities,Modèles Takagi-Sugeno,Commande,Observateur,Fonctions de Lyapunov,Inégalités matricielles linéaires",,,Raymundo Márquez Borbόn,2015,,
Control of gallium incorporation in sol–gel derived CuIn(1−x)GaxS2 thin films for photovoltaic applications,,,"Mechanical Engineering,Mechanics of Materials,Condensed Matter Physics,General Materials Science","Yoan Bourlier,Odile Cristini Robbe,Christophe Lethien,Pascal Roussel,Aymeric Pastre,Malek Zegaoui,Nathalie Rolland,Mohamed Bouazaoui,Rémy Bernard",2015,10.1016/j.materresbull.2015.04.016,"10.1016/j.solener.2004.08.015, 10.1039/C1EE02734D, 10.1002/(SICI)1099-159X(199907/08)7:4<311::AID-PIP274>3.0.CO;2-G, 10.1016/j.tsf.2003.10.135, 10.1016/j.solmat.2010.11.003, 10.1016/S0040-6090(02)00554-0, 10.1021/am504194t, 10.1002/pip.914, 10.1016/j.solmat.2010.05.047, 10.1007/BF00402588, 10.1021/cm0606631, 10.1002/pssc.200779441, 10.1016/j.tsf.2008.10.104, 10.1143/APEX.5.125801, 10.1016/S0969-806X(02)00396-1, 10.1016/j.matchemphys.2003.09.015, 10.1016/j.actamat.2013.04.006, 10.1021/nl802042g, 10.1143/JJAP.11.1383, 10.1155/2010/468147, 10.1016/S0040-6090(03)00246-3, 10.1002/pip.1078, 10.1016/j.tsf.2011.01.399, 10.1002/pip.2200, 10.1063/1.1646758, 10.1016/j.tsf.2008.10.085, 10.1016/j.tsf.2004.11.071, 10.1016/j.tsf.2010.08.086, 10.1016/S0040-6090(99)00777-4, 10.1016/j.tsf.2008.10.140, 10.1063/1.370534, 10.1016/S0927-0248(99)00089-6, 10.1016/S0040-6090(99)00847-0, 10.1063/1.1435800, 10.1116/1.1329123, 10.1021/cm100750z, 10.1016/S0927-0248(00)00268-3, 10.1002/pssa.201026782, 10.1016/S0925-3467(98)00084-6, 10.1143/JJAP.37.6530, "
Estimation de canal et Synchronisation pour les systèmes OFDM en présence de mobilité,"Channel Estimation,Télécommunications,Estimation,Canal,OFDM",,,Eric Pierre Simon,2015,,
Massively Parallel Dynamically Reconfigurable Multi-FPGA Computing System,"Parallel and dynamic computing,Multi-FPGA,Scalable architecture,Parallel reconfiguration",,,"Venkatasubramanian Viswanathan,Rabie Ben Atitallah,Jean-Luc Dekeyser",2015,10.1109/FCCM.2015.13,"10.1155/2008/367860, 10.1109/ReConFig.2012.6416741, 10.1145/2684746.2689115, "
"Propriétés de moyennage d'ensemble des signaux acoustiques en milieu réverbérant et applications potentielles au contrôle et à la caractérisation des structures.,Ensemble-averaging properties of acoustic signals in reverberant media and potential applications to control and characterization of structures","Physics of sound waves,Reverberation,Finite element modeling,Signal processing,Sensor networks,Characterization of a structure,Source localization,Physique des ondes acoustiques,Réverbération,Modélisation éléments finis,Traitement du signal,Réseaux de capteurs,Caractérisation d’une structure,Localisation d’une source acoustique",,,Hossep Achdjian,2015,,
Energy Consumption Analysis and Modelling of a H.264/AVC Intra-only Based Encoder Dedicated to WVSNs,"Video compression,H264/AVC,Wireless video sensor network,Energy consumption modelling",,,"Othmane Alaoui-Fdili,Youssef Fakhri,Patrick Corlay,François-Xavier Coudoux,Driss Aboutajdine",2015,,
L'intégration des facteurs humains au Poste d'Inspection Filtrage : l'apport des Sciences de l'Information et de la Communication (SIC),"Sûreté,Facilitation,Aide à la décision,Encapacitation empowerment,Médiation informationnelle-communicationnelle,Facteurs humains,Signaux faibles",,,Michel Labour,2015,,
On the usage of wireless sensor networks to facilitate composition / decomposition of physical internet containers,"Physical Internet,Traceability,Wireless Sensor Networks",,,"Nicolas Krommenacker,Patrick Charpentier,Thierry Berger,Yves Sallez",2015,10.1007/978-3-319-30337-6_8,"10.1007/978-3-319-04735-5_18, 10.1007/978-3-642-27449-7_3, 10.1016/j.compind.2014.12.011, 10.1007/s12159-011-0045-x, 10.1007/978-3-662-44739-0_59, "
"Couplages acousto-optiques dans les cristaux photoniques et phononiques,Acousto-optic couplings in photonic and phononic crystals","Phoxonic crystals,Anisotropy,Silicon,Lithium niobate,Cristaux phoXoniques,Anisotropie,Silicium,Niobate de lithium",,,Quentin Rolland,2014,,
A real-time terahertz beam monitoring application with a 1024-pixel CMOS terahertz camera module,"Detectors,Far infrared or terahertz,Imaging systems,Terahertz imaging,Lasers and laser optics,Laser beam characterization",,,"Richard Al Hadi,Jean-Francois Lampin,Ullrich Pfeiffer",2014,,
Acousto-optic couplings in two-dimensional lithium niobate phoxonic crystal,,,,"Quentin Rolland,Samuel Dupont,Joseph Gazalet,Jean-Claude Kastelik",2014,,
Intelligent Transportation Systems,"SYSTEME DE TRANSPORT INTELLIGENT,INFORMATIQUE,SYSTEME DE TRANSPORT INTELLIGENT",,,"Mikael Desertot,Sylvain Lecomte,Christophe Gransart,Thierry Delot",2014,,
Les systèmes de transport intelligents,"Système expert,Passagers",,,"Mikael Desertot,Sylvain Lecomte,Christophe Gransart,Thierry Delot",2014,,
Combined photonic-plasmonic modes inside photonic crystal cavities,,,,"Abdelali Mrabti,Said El-Jallal,Gaëtan Lévêque,Abdellatif Akjouj,Yan Pennec,Bahram Djafari-Rouhani",2014,,
Multi-phonon scattering processes in one-dimensional anharmonic biological superlattices : understanding the dissipation of mechanical waves in mineralized tissues,"Biological mineralized tissue,Mechanical energy dissipation,Multiphonon scattering hydroxyapatite/collagen,Superlattice",,"Mechanics of Materials,Biomedical Engineering,Biomaterials","Pierre-Yves Guerder,Alix C. Deymier-Black,Nichlas Z. Swinteck,Jerome O. Vasseur,Olivier Bou Matar,Krishna Muralidharan,Pierre A. Deymier",2014,10.1016/j.jmbbm.2014.05.001,"10.1021/jp066040s, 10.1016/0021-9290(96)84546-5, 10.1007/BF02008082, 10.1103/PhysRevB.27.7318, 10.1016/S0021-9290(99)00128-1, 10.1016/j.bbrc.2008.04.190, 10.1016/j.actbio.2009.11.017, 10.1016/0021-9290(91)90386-2, 10.1118/1.3514123, 10.1371/journal.pone.0078526, 10.1063/1.2937001, 10.1063/1.2367660, 10.1016/S0006-3495(00)76426-5, 10.1016/S0021-9290(02)00327-5, 10.1016/j.biomaterials.2004.09.004, 10.1016/S0142-9612(03)00458-7, 10.1016/0001-6160(85)90077-X, 10.1007/s11071-010-9796-1, 10.1210/er.2009-0024, 10.1016/j.jbiomech.2005.01.012, 10.1002/prot.22026, 10.1115/1.4023824, 10.1103/PhysRevB.81.081411, 10.1111/j.1474-9726.2009.00545.x, 10.1016/0005-2795(74)90011-7, "
Evolution of Bragg and low frequency gaps in a phononic plate formed by pillars deposited on a drilled plate,,,,"Stéphanie Hemon,Yan Pennec,Abdellatif Akjouj,Rayisa Moiseyenko,Bahram Djafari-Rouhani,Bernard Bonello",2014,,
Tunable locally resonant band gaps for surface acoustic waves and Lamb waves in a phononic crystal,,,,"N. Gasmi,Abdelkrim Talbi,Y. Du,M. Goueygou,Olivier Bou Matar",2014,,
Robustness of high-resolution channel parameter estimators in presence of dense multipath components,,,,"Emmeric Tanghe,Davy Gaillot,Wout Joseph,M. Lienard,Pierre Degauque,Luc Martens",2014,,
Mueller matrix optical and magneto-optical characterization of Bi-substituted gadolinium iron garnet for application in magnetoplasmonic structures,,,"Electronic, Optical and Magnetic Materials","L. Halagacka,K. Postava,Mathias Vanwolleghem,Francois Vaurette,Jamal Ben Youssef,B. Dagens,J. Pistora",2014,10.1364/OME.4.001903,"10.1364/OL.35.000568, 10.1016/j.photonics.2011.07.004, 10.1364/AO.39.006158, 10.1063/1.2884855, 10.1364/OE.19.011740, 10.1063/1.126284, 10.1109/68.980494, 10.1103/PhysRevLett.98.077401, 10.1364/JOSAB.26.001594, 10.3379/msjmag.1109M002, 10.1364/OE.21.021741, 10.1038/nnano.2011.54, 10.1364/JOSAB.29.00A103, 10.1103/PhysRevB.85.081401, 10.1117/12.2039450, 10.1080/09500349808230632, 10.1103/PhysRevLett.21.1530, 10.1109/20.278884, 10.1016/0025-5408(79)90200-9, 10.1016/0025-5408(86)90118-2, 10.1016/S0040-6090(00)01384-5, 10.1117/12.560673, 10.1063/1.1497462, 10.1119/1.12734, 10.1016/0040-6090(93)90299-5, 10.1063/1.373461, 10.1364/JOSAA.13.001024, 10.1364/JOSAA.13.001870, 10.1063/1.118064, 10.1364/OE.20.028507, 10.1103/PhysRevB.27.6608, 10.1103/PhysRevB.12.2777, 10.1016/j.jmmm.2004.06.046, 10.1109/TMAG.1976.1059031, 10.1103/PhysRevB.12.2562, 10.1016/j.optcom.2008.11.036, 10.1103/PhysRevB.6.4370, 10.1016/S0030-4018(00)01152-4, "
Approach-to-equilibrium molecular dynamics for thermal conductivies and boundary conductances,,,,"Pier Luca Palla,Evelyne Lampin,Pierre-Arnaud Francioso,Fabrizio Cleri",2014,,
Acceptability of security scanners at airports: A French opinion survey,"Acceptability,Acceptance,Cognitive compromise,Opinion survey,Trust,Security scanner",,,"Bako Rajaonah,Juan Carlos Castelli,Jean-Bernard Ravenel,Antoine Osmont,Pierre Cabrol,Gwenn Le Fur",2014,,
Des noms d'idéalités aux noms d'humains,"Nouns semantics,Lexical semantics,Nouns,Humans,Idealities,Dot objects,Sémantique lexicale,Sémantique nominale,Noms,Humains,Idéalités,Objets complexes",,,"Nelly Flaux,Véronique Lagae,Dejan Stosic",2014,,
Electrolyte-gated organic/nanoparticles synapstor (synapse-transistor) for biocompatible synapse prosthesis,,,,"Simon Desbief,Adrica Kyndiah,Mauro Murgia,Tobais Cramer,Fabio Biscarini,David Guérin,Stéphane Lenfant,F. Alibart,Dominique Vuillaume",2014,,
"Phononic engineering of silicon using ""dots on the fly"" e-beam lithography and plasma etching","Phononics,E-beam lithography,Plasma etching,Thermoelectricity",,"Electrical and Electronic Engineering,Surfaces, Coatings and Films,Condensed Matter Physics,Atomic and Molecular Physics, and Optics,Electronic, Optical and Magnetic Materials","Valeria Lacatena,Maciej Haras,J.F. Robillard,Stéphane Monfray,Thomas Skotnicki,Emmanuel Dubois",2014,10.1016/j.mee.2014.04.034,"10.1088/0953-8984/6/42/008, 10.1088/0953-8984/10/27/006, 10.1016/0038-1098(93)90888-T, 10.1115/1.3072927, 10.1143/APEX.4.015201, 10.1063/1.3699056, 10.1103/PhysRev.113.1046, 10.1103/PhysRev.132.2461, 10.1007/BF00323873, 10.1038/nnano.2010.149, 10.1021/nl102931z, 10.1021/nl102918q, 10.1116/1.3640794, "
"Phononic crystals patterning by e-beam lithography ""dots on the fly"" methodology for integration into thermoelectric energy converters",,,,"Valeria Lacatena,Maciej Haras,J.F. Robillard,Stéphane Monfray,Thomas Skotnicki,Emmanuel Dubois",2014,,
Optical properties of gallium nitride heterostructures grown on silicon for waveguiding application,,,General Engineering,"Irma Saraswati,Arnaud Stolz,S. Ko,El Hadj Dogheche,Nji Raden Poespawati,Retno Wigajatri,Didier Decoster",2014,10.4028/www.scientific.net/AMR.980.41,"10.1017/CBO9780511805745, 10.1007/978-3-662-03462-0_6, 10.1016/j.jcrysgro.2004.11.104, 10.1016/j.jcrysgro.2006.10.192, 10.1109/lpt.2002.802078, 10.1063/1.3656073, 10.1016/s0921-5107(99)00544-9, 10.1049/el:20063748, 10.1016/j.jtice.2008.12.008, 10.1016/j.spmi.2004.09.025, 10.1109/pgc.2012.6458110, 10.1016/j.mssp.2011.01.006, 10.1063/1.1652820, 10.1364/ao.12.002901, 10.1063/1.1635075, 10.1063/1.1530367, 10.1063/1.4776671, "
Magneto-electro-elastic effective properties of multilayered artificial multiferroics with arbitrary lamination direction,"Multilayered materials,Multiferroics,Homogenization,Magneto-electro-elastic behavior",,"General Engineering,Mechanics of Materials,General Materials Science,Mechanical Engineering","Stefano Giordano,Marc Goueygou,Nicolas Tiercelin,Abdelkrim Talbi,Philippe Pernod,Vladimir Preobrazhensky",2014,10.1016/j.ijengsci.2014.02.011,"10.2528/PIERC08011504, 10.1177/1045389X9400500406, 10.1177/1045389X9300400111, 10.1029/JZ067i011p04427, 10.1063/1.3313919, 10.1063/1.3313920, 10.1002/j.1538-7305.1943.tb01304.x, 10.1093/qjmam/hbn010, 10.1103/PhysRevB.79.184106, 10.1016/j.ijengsci.2010.06.025, 10.1088/0034-4885/74/11/116501, 10.1103/PhysRevB.78.214110, 10.1063/1.4795440, 10.1038/nature05023, 10.1098/rspa.1957.0133, 10.1063/1.3553640, 10.1088/0022-3727/38/8/R01, 10.1007/BF00280908, 10.1557/JMR.1999.0010, 10.1016/j.ijengsci.2005.06.002, 10.1115/1.2400282, 10.1103/PhysRevB.85.155321, 10.1088/1751-8113/41/41/415205, 10.1140/epjb/e2008-00382-7, 10.1063/1.367365, 10.1063/1.363874, 10.1016/j.ijsolstr.2004.06.016, 10.1016/j.ijengsci.2011.05.012, 10.1063/1.3583580, 10.1088/0022-3727/44/24/243001, 10.1002/cpa.3160430104, 10.1063/1.2836410, 10.1103/PhysRevB.81.214113, 10.1190/1.1438187, 10.1038/nmat1805, 10.1080/15376490600582750, 10.1063/1.3624900, 10.2528/PIER93010102, 10.1016/j.camwa.2013.08.027, 10.1088/0964-1726/22/3/035003, 10.1088/0964-1726/19/5/055008, 10.1063/1.3660259, 10.1063/1.2841656, 10.1063/1.3001601, 10.1007/BF00553210, 10.1038/asiamat.2010.32, 10.1111/j.1551-2916.2008.02259.x, "
Transmission and attenuation of Lamb waves through a periodic array of rectangular slits in a plate,,,,"Rayisa P. Moiseyenko,Yan Pennec,Rémi Marchal,Bernard Bonello,Bahram Djafari-Rouhani",2014,,
Réalisation de couches nanométriques d'agents biologiques par technologie jet d'encre,,,,"Sébastien Lamant,Vincent Senez,Bernard Cathala",2014,,
